date,sum,mean,min,max,count
2021-11-26,5.593,0.29436842105263156,0.274,0.317,19
2021-11-27,2.655,0.295,0.278,0.315,9
2021-11-28,2.741,0.2741,0.25,0.288,10
2021-11-29,9.232,0.27975757575757576,0.239,0.311,33
2021-11-30,1.411,0.2822,0.271,0.296,5
2021-12-01,8.134,0.28048275862068967,0.256,0.306,29
2021-12-02,2.276,0.2845,0.256,0.307,8
2021-12-03,5.702,0.2851,0.258,0.306,20
2021-12-04,3.352,0.30472727272727274,0.286,0.318,11
2021-12-05,8.123,0.29010714285714284,0.249,0.309,28
2021-12-06,3.709,0.2853076923076923,0.257,0.314,13
2021-12-07,1.147,0.28675,0.253,0.312,4
2021-12-08,4.161,0.2774,0.247,0.318,15
2021-12-09,3.316,0.2763333333333333,0.246,0.312,12
2021-12-10,5.654,0.2827,0.238,0.307,20
2021-12-11,10.916,0.27290000000000003,0.254,0.307,40
2021-12-12,3.559,0.27376923076923076,0.244,0.3,13
2021-12-13,3.384,0.282,0.266,0.307,12
2021-12-14,5.821,0.27719047619047615,0.256,0.298,21
2021-12-15,2.794,0.2794,0.259,0.292,10
2021-12-16,1.925,0.275,0.26,0.284,7
2021-12-17,1.03,0.2575,0.231,0.289,4
2021-12-18,3.585,0.27576923076923077,0.247,0.301,13
2021-12-19,3.904,0.27885714285714286,0.252,0.303,14
2021-12-20,0.823,0.2743333333333333,0.262,0.291,3
2021-12-21,1.104,0.276,0.213,0.312,4
2021-12-22,1.3479999999999999,0.26959999999999995,0.229,0.306,5
2021-12-23,2.113,0.264125,0.223,0.315,8
2021-12-24,2.975,0.27045454545454545,0.229,0.314,11
2021-12-25,2.42,0.2688888888888889,0.244,0.29,9
2021-12-26,2.863,0.2863,0.255,0.319,10
2021-12-27,1.182,0.2955,0.281,0.305,4
2021-12-28,13.44,0.28595744680851065,0.26,0.312,47
2021-12-29,0.267,0.267,0.267,0.267,1
2021-12-30,0.7709999999999999,0.25699999999999995,0.235,0.286,3
2021-12-31,4.866,0.2703333333333333,0.22,0.309,18
2022-01-01,1.446,0.2892,0.285,0.294,5
2022-01-02,6.329,0.27517391304347827,0.233,0.311,23
2022-01-03,0.744,0.248,0.203,0.273,3
2022-01-05,1.102,0.2755,0.262,0.296,4
2022-01-06,0.613,0.3065,0.3,0.313,2
2022-01-07,0.273,0.273,0.273,0.273,1
2022-01-08,4.079,0.2913571428571428,0.229,0.313,14
2022-01-09,2.9579999999999997,0.2689090909090909,0.218,0.296,11
2022-01-10,0.5369999999999999,0.26849999999999996,0.255,0.282,2
2022-01-11,1.094,0.2735,0.231,0.306,4
2022-01-12,2.853,0.2853,0.245,0.313,10
2022-01-13,5.099,0.2832777777777778,0.25,0.311,18
2022-01-14,0.858,0.286,0.272,0.3,3
2022-01-15,1.733,0.28883333333333333,0.259,0.317,6
2022-01-16,1.76,0.29333333333333333,0.274,0.318,6
2022-01-17,1.941,0.2772857142857143,0.242,0.309,7
2022-01-18,0.552,0.276,0.27,0.282,2
2022-01-19,5.122,0.28455555555555556,0.257,0.3,18
2022-01-20,1.3370000000000002,0.2674,0.256,0.275,5
2022-01-21,2.733,0.2733,0.253,0.317,10
2022-01-22,1.649,0.2748333333333333,0.251,0.29,6
2022-01-23,3.523,0.271,0.244,0.296,13
2022-01-24,2.8609999999999998,0.28609999999999997,0.236,0.304,10
2022-01-25,3.1229999999999998,0.2839090909090909,0.265,0.299,11
2022-01-26,2.875,0.2875,0.24,0.311,10
2022-01-27,2.262,0.25133333333333335,0.201,0.305,9
2022-01-28,4.486,0.280375,0.189,0.313,16
2022-01-29,0.844,0.2813333333333333,0.272,0.287,3
2022-01-30,0.302,0.302,0.302,0.302,1
2022-01-31,4.141,0.2760666666666667,0.252,0.316,15
2022-02-01,3.1,0.2818181818181818,0.267,0.309,11
2022-02-02,4.422,0.276375,0.255,0.308,16
2022-02-03,0.8140000000000001,0.27133333333333337,0.268,0.278,3
2022-02-04,1.667,0.2778333333333333,0.251,0.298,6
2022-02-05,4.484,0.28025,0.256,0.32,16
2022-02-06,2.599,0.2599,0.252,0.264,10
2022-02-07,4.375,0.2734375,0.239,0.303,16
2022-02-08,6.158,0.27990909090909094,0.253,0.309,22
2022-02-09,5.533,0.27665,0.254,0.314,20
